time_s,scenario_A_heart_rate_bpm,scenario_B_heart_rate_bpm,delta_heart_rate_bpm,scenario_A_map_mmhg,scenario_B_map_mmhg,delta_map_mmhg,scenario_A_cardiac_output_l_min,scenario_B_cardiac_output_l_min,delta_cardiac_output_l_min,scenario_A_blood_volume_l,scenario_B_blood_volume_l,delta_blood_volume_l,scenario_A_systemic_vascular_resistance,scenario_B_systemic_vascular_resistance,delta_systemic_vascular_resistance
325,82.26609332317241,82.26609332317241,0.0,77.58319824266812,77.58319824266812,0.0,4.261380119888691,4.261380119888691,0.0,4.704672386461647,4.704672386461647,0.0,19.05564240886599,19.05564240886599,0.0
326,82.11837521391156,82.11837521391156,0.0,77.8729937353362,77.8729937353362,0.0,4.256353090529032,4.256353090529032,0.0,4.705834144051216,4.705834144051216,0.0,19.03744858999978,19.03744858999978,0.0
327,81.83969633123486,81.83969633123486,0.0,77.95449048953861,77.95449048953861,0.0,4.267079900034729,4.267079900034729,0.0,4.702594573808127,4.702594573808127,0.0,18.956561593349413,18.956561593349413,0.0
328,81.48694271840833,81.48694271840833,0.0,78.03065241168797,78.03065241168797,0.0,4.2617057099795606,4.2617057099795606,0.0,4.702706459225477,4.702706459225477,0.0,18.92112504169133,18.92112504169133,0.0
329,81.37795385627334,81.37795385627334,0.0,77.8018901163607,77.8018901163607,0.0,4.288484145160481,4.288484145160481,0.0,4.704740302152912,4.704740302152912,0.0,18.948883264906822,18.948883264906822,0.0
330,81.73829423912876,81.73829423912876,0.0,78.02643549404984,78.02643549404984,0.0,4.3074054796655386,4.3074054796655386,0.0,4.699517746483077,4.699517746483077,0.0,18.9615692763618,18.9615692763618,0.0
331,81.4070236880231,81.4070236880231,0.0,77.9553750240362,77.9553750240362,0.0,4.312861747229889,4.312861747229889,0.0,4.6963536964961055,4.6963536964961055,0.0,18.941865725057333,18.941865725057333,0.0
332,81.31941833563599,81.31941833563599,0.0,77.72582428070335,77.72582428070335,0.0,4.333804130297614,4.333804130297614,0.0,4.694787967559502,4.694787967559502,0.0,19.007354990793047,19.007354990793047,0.0
333,81.10169712680955,81.10169712680955,0.0,78.24843139411094,78.24843139411094,0.0,4.311638733380829,4.311638733380829,0.0,4.699988265380185,4.699988265380185,0.0,19.003528137371028,19.003528137371028,0.0
334,80.89479151992646,80.89479151992646,0.0,78.04020096287228,78.04020096287228,0.0,4.322887896577777,4.322887896577777,0.0,4.702189926205941,4.702189926205941,0.0,18.844857161976982,18.844857161976982,0.0
335,80.46561651730818,80.46561651730818,0.0,78.7871274253731,78.7871274253731,0.0,4.3558043551071375,4.3558043551071375,0.0,4.709412082526444,4.709412082526444,0.0,18.820607026709176,18.820607026709176,0.0
336,80.41166428690296,80.41166428690296,0.0,79.54528366148566,79.54528366148566,0.0,4.368075508395634,4.368075508395634,0.0,4.718764324291966,4.718764324291966,0.0,18.628524138123538,18.628524138123538,0.0
337,80.25540019634511,80.25540019634511,0.0,79.41529885424194,79.41529885424194,0.0,4.388217509907021,4.388217509907021,0.0,4.725318995735883,4.725318995735883,0.0,18.442624967118043,18.442624967118043,0.0
338,79.98793168566579,79.98793168566579,0.0,79.94053646546669,79.94053646546669,0.0,4.42126898255437,4.42126898255437,0.0,4.733276128469062,4.733276128469062,0.0,18.471781641276305,18.471781641276305,0.0
339,79.92867034079089,79.92867034079089,0.0,79.72084755597777,79.72084755597777,0.0,4.395682387768864,4.395682387768864,0.0,4.742444090095331,4.742444090095331,0.0,18.349707189049294,18.349707189049294,0.0
340,80.06800385839605,80.06800385839605,0.0,79.92653824972724,79.92653824972724,0.0,4.375060024634817,4.375060024634817,0.0,4.748067516403449,4.748067516403449,0.0,18.374171649696592,18.374171649696592,0.0
341,79.94413002370631,79.94413002370631,0.0,80.0759715599152,80.0759715599152,0.0,4.405381841765002,4.405381841765002,0.0,4.758738860843621,4.758738860843621,0.0,18.39684712660688,18.39684712660688,0.0
342,79.70270302145133,79.70270302145133,0.0,80.35319530239742,80.35319530239742,0.0,4.449712710783802,4.449712710783802,0.0,4.7623755747552465,4.7623755747552465,0.0,18.214935954385606,18.214935954385606,0.0
343,79.85135079477541,79.85135079477541,0.0,80.81053638482621,80.81053638482621,0.0,4.452234612285067,4.452234612285067,0.0,4.768872648013383,4.768872648013383,0.0,18.04681715330827,18.04681715330827,0.0
344,79.32847252567285,79.32847252567285,0.0,81.25787144429414,81.25787144429414,0.0,4.480411868846708,4.480411868846708,0.0,4.777080667808227,4.777080667808227,0.0,18.075985140977203,18.075985140977203,0.0
345,78.98690703350893,78.98690703350893,0.0,81.34468745166696,81.34468745166696,0.0,4.484768607349308,4.484768607349308,0.0,4.782633755922558,4.782633755922558,0.0,17.896535314117372,17.896535314117372,0.0
346,78.75939717905099,78.75939717905099,0.0,82.03984451623963,82.03984451623963,0.0,4.480537224692275,4.480537224692275,0.0,4.791690999044307,4.791690999044307,0.0,17.891878423247654,17.891878423247654,0.0
347,78.33969210577152,78.33969210577152,0.0,81.83331249091584,81.83331249091584,0.0,4.524041620925977,4.524041620925977,0.0,4.802445067470216,4.802445067470216,0.0,17.737370588474814,17.737370588474814,0.0
348,77.90725673995621,77.90725673995621,0.0,81.85788484247304,81.85788484247304,0.0,4.555624051092068,4.555624051092068,0.0,4.81228454183026,4.81228454183026,0.0,17.765171385493083,17.765171385493083,0.0
349,77.94654246975541,77.94654246975541,0.0,82.22402012735728,82.22402012735728,0.0,4.59556993200141,4.59556993200141,0.0,4.823480512841555,4.823480512841555,0.0,17.737206327425028,17.737206327425028,0.0
350,77.53387145647338,77.53387145647338,0.0,82.30025868035727,82.30025868035727,0.0,4.6123558623666625,4.6123558623666625,0.0,4.832943228907528,4.832943228907528,0.0,17.723635364885446,17.723635364885446,0.0
351,77.46461666978439,77.46461666978439,0.0,82.23092852539516,82.23092852539516,0.0,4.573780581815992,4.573780581815992,0.0,4.845906057410765,4.845906057410765,0.0,17.572213856230796,17.572213856230796,0.0
352,77.4792679582616,77.4792679582616,0.0,82.5323837013237,82.5323837013237,0.0,4.606771982924174,4.606771982924174,0.0,4.852330634034836,4.852330634034836,0.0,17.470055539787605,17.470055539787605,0.0
353,76.93546098885263,76.93546098885263,0.0,82.66817264946576,82.66817264946576,0.0,4.61907168332017,4.61907168332017,0.0,4.863224244795474,4.863224244795474,0.0,17.343456782464393,17.343456782464393,0.0
354,76.84187224454556,76.84187224454556,0.0,82.50746925161076,82.50746925161076,0.0,4.626060653429029,4.626060653429029,0.0,4.867306676947787,4.867306676947787,0.0,17.289669808155146,17.289669808155146,0.0
355,76.5717751985398,76.5717751985398,0.0,82.62295110963251,82.62295110963251,0.0,4.654609121258697,4.654609121258697,0.0,4.878273418781419,4.878273418781419,0.0,17.240851042553004,17.240851042553004,0.0
356,76.83283762043544,76.83283762043544,0.0,82.40170242173525,82.40170242173525,0.0,4.6277337384817985,4.6277337384817985,0.0,4.8841118959548835,4.8841118959548835,0.0,17.07120218426268,17.07120218426268,0.0
357,76.94595005747853,76.94595005747853,0.0,82.54079920410481,82.54079920410481,0.0,4.623836006142326,4.623836006142326,0.0,4.892175430754924,4.892175430754924,0.0,17.131180631964163,17.131180631964163,0.0
358,77.15441233386649,77.15441233386649,0.0,82.89236261018125,82.89236261018125,0.0,4.659861890672918,4.659861890672918,0.0,4.902604185561664,4.902604185561664,0.0,17.139278743736032,17.139278743736032,0.0
359,77.11719989866904,77.11719989866904,0.0,82.91486917892415,82.91486917892415,0.0,4.668851645080261,4.668851645080261,0.0,4.906738287644108,4.906738287644108,0.0,17.15162239585431,17.15162239585431,0.0
360,76.59356807945711,76.59356807945711,0.0,83.18533794278078,83.18533794278078,0.0,4.696506607366681,4.696506607366681,0.0,4.916137757769491,4.916137757769491,0.0,17.190336924111126,17.190336924111126,0.0
361,76.0821751954242,76.0821751954242,0.0,83.1408373734034,83.1408373734034,0.0,4.6759277602812865,4.6759277602812865,0.0,4.928290443458673,4.928290443458673,0.0,17.119367864540372,17.119367864540372,0.0
362,75.94644757976667,75.94644757976667,0.0,82.91840110531822,82.91840110531822,0.0,4.716464142338617,4.716464142338617,0.0,4.940249747868212,4.940249747868212,0.0,17.045175824323202,17.045175824323202,0.0
363,75.46079232972859,75.46079232972859,0.0,83.34152089574123,83.34152089574123,0.0,4.755676568177257,4.755676568177257,0.0,4.94858114119341,4.94858114119341,0.0,17.094284657527762,17.094284657527762,0.0
364,75.58723756454417,75.58723756454417,0.0,83.2924347306511,83.2924347306511,0.0,4.726909627579003,4.726909627579003,0.0,4.953217024132698,4.953217024132698,0.0,16.915356813505024,16.915356813505024,0.0
365,75.41278527746363,75.41278527746363,0.0,83.7000648338097,83.7000648338097,0.0,4.750549011721702,4.750549011721702,0.0,4.9568989938428345,4.9568989938428345,0.0,16.88439813723392,16.88439813723392,0.0
366,75.51945559609266,75.51945559609266,0.0,84.40332507770333,84.40332507770333,0.0,4.715975680888221,4.715975680888221,0.0,4.963666079860916,4.963666079860916,0.0,16.729966427926563,16.729966427926563,0.0
367,75.28203410058522,75.28203410058522,0.0,85.14720941740575,85.14720941740575,0.0,4.714496946113333,4.714496946113333,0.0,4.973651519737047,4.973651519737047,0.0,16.6875986387243,16.6875986387243,0.0
368,75.01652494210275,75.01652494210275,0.0,85.54983584926003,85.54983584926003,0.0,4.7109608324507555,4.7109608324507555,0.0,4.984896259199409,4.984896259199409,0.0,16.58019329421928,16.58019329421928,0.0
369,75.10749395285265,75.10749395285265,0.0,85.43911577620408,85.43911577620408,0.0,4.729903600971332,4.729903600971332,0.0,4.994180336926493,4.994180336926493,0.0,16.426543815994734,16.426543815994734,0.0
370,74.68765181911321,74.68765181911321,0.0,85.61821320629839,85.61821320629839,0.0,4.74849898772034,4.74849898772034,0.0,5.002495289718058,5.002495289718058,0.0,16.36946478297752,16.36946478297752,0.0
371,74.34785965840729,74.34785965840729,0.0,85.39595255398686,85.39595255398686,0.0,4.743620572246456,4.743620572246456,0.0,5.005792004908154,5.005792004908154,0.0,16.440851530538325,16.440851530538325,0.0
372,74.11918279254103,74.11918279254103,0.0,85.6155896448496,85.6155896448496,0.0,4.744131869532397,4.744131869532397,0.0,5.00672423557823,5.00672423557823,0.0,16.537400440091652,16.537400440091652,0.0
373,73.84184144220109,73.84184144220109,0.0,85.70598590444456,85.70598590444456,0.0,4.743611572154891,4.743611572154891,0.0,5.010560980542663,5.010560980542663,0.0,16.5098129279217,16.5098129279217,0.0
374,73.59390763874036,73.59390763874036,0.0,86.40264659389442,86.40264659389442,0.0,4.791428094522416,4.791428094522416,0.0,5.017204688328807,5.017204688328807,0.0,16.445537145493923,16.445537145493923,0.0
375,73.61403318115059,73.61403318115059,0.0,86.18891497874758,86.18891497874758,0.0,4.794880695571131,4.794880695571131,0.0,5.018532614695002,5.018532614695002,0.0,16.310957873461412,16.310957873461412,0.0
376,73.64954685013522,73.64954685013522,0.0,85.99223567316116,85.99223567316116,0.0,4.779338781467498,4.779338781467498,0.0,5.021880035733737,5.021880035733737,0.0,16.377689612481444,16.377689612481444,0.0
377,73.80396095916544,73.80396095916544,0.0,85.7177804570577,85.7177804570577,0.0,4.770855999025958,4.770855999025958,0.0,5.032264998982133,5.032264998982133,0.0,16.348463069362722,16.348463069362722,0.0
378,73.93908836265123,73.93908836265123,0.0,85.94708052582457,85.94708052582457,0.0,4.766637516788166,4.766637516788166,0.0,5.040759726735415,5.040759726735415,0.0,16.391323711255943,16.391323711255943,0.0
379,74.3209497442018,74.3209497442018,0.0,85.83978508867133,85.83978508867133,0.0,4.812688926997046,4.812688926997046,0.0,5.04269362496275,5.04269362496275,0.0,16.276188802907093,16.276188802907093,0.0
380,74.6142660132854,74.6142660132854,0.0,86.11913044628767,86.11913044628767,0.0,4.833105978300465,4.833105978300465,0.0,5.047630391696756,5.047630391696756,0.0,16.337125460002586,16.337125460002586,0.0
381,74.26546846752878,74.26546846752878,0.0,86.51767902940789,86.51767902940789,0.0,4.827302699845052,4.827302699845052,0.0,5.048648787105854,5.048648787105854,0.0,16.182741653082644,16.182741653082644,0.0
382,74.24888302307058,74.24888302307058,0.0,86.84899428321877,86.84899428321877,0.0,4.835482911131673,4.835482911131673,0.0,5.058216354123123,5.058216354123123,0.0,16.19060086057911,16.19060086057911,0.0
383,74.31771557983987,74.31771557983987,0.0,86.78707594393279,86.78707594393279,0.0,4.854609957919214,4.854609957919214,0.0,5.065910130961293,5.065910130961293,0.0,16.153366171892493,16.153366171892493,0.0
384,74.12453434414853,74.12453434414853,0.0,87.04218681283582,87.04218681283582,0.0,4.835722330954868,4.835722330954868,0.0,5.071609709933444,5.071609709933444,0.0,16.144794811838715,16.144794811838715,0.0
385,74.2604958258003,74.2604958258003,0.0,87.36222160871334,87.36222160871334,0.0,4.8389032731956805,4.8389032731956805,0.0,5.074491642361562,5.074491642361562,0.0,16.120072507334374,16.120072507334374,0.0
386,74.46736281497147,74.46736281497147,0.0,87.58254122269973,87.58254122269973,0.0,4.867137864730556,4.867137864730556,0.0,5.076939935014248,5.076939935014248,0.0,16.20130285307818,16.20130285307818,0.0
387,74.3207525141344,74.3207525141344,0.0,87.39207802878694,87.39207802878694,0.0,4.890412364076997,4.890412364076997,0.0,5.08237586774023,5.08237586774023,0.0,16.118358778157507,16.118358778157507,0.0
388,74.27990480824351,74.27990480824351,0.0,87.67253615192095,87.67253615192095,0.0,4.90379214628386,4.90379214628386,0.0,5.084993357110567,5.084993357110567,0.0,16.056467168964733,16.056467168964733,0.0
389,74.4928380430866,74.4928380430866,0.0,87.32836222095368,87.32836222095368,0.0,4.882397187080991,4.882397187080991,0.0,5.088701750751306,5.088701750751306,0.0,16.14673855420486,16.14673855420486,0.0
390,74.35069905347973,74.35069905347973,0.0,87.44672669702614,87.44672669702614,0.0,4.874930560312366,4.874930560312366,0.0,5.0949136838490965,5.0949136838490965,0.0,16.129186552483073,16.129186552483073,0.0
391,74.16224089318531,74.16224089318531,0.0,87.11289208221574,87.11289208221574,0.0,4.846003632586528,4.846003632586528,0.0,5.097242644363656,5.097242644363656,0.0,16.07618418922263,16.07618418922263,0.0
392,73.69264832695636,73.69264832695636,0.0,87.19591043887851,87.19591043887851,0.0,4.837971817215394,4.837971817215394,0.0,5.099950522729168,5.099950522729168,0.0,16.08462796574205,16.08462796574205,0.0
393,73.59413988375046,73.59413988375046,0.0,87.29533768853162,87.29533768853162,0.0,4.862241084914733,4.862241084914733,0.0,5.10124359429088,5.10124359429088,0.0,15.943254728094066,15.943254728094066,0.0
394,73.7680187085636,73.7680187085636,0.0,87.54894636649962,87.54894636649962,0.0,4.8798036543726395,4.8798036543726395,0.0,5.106176070961779,5.106176070961779,0.0,15.931701771964219,15.931701771964219,0.0
395,74.04231161897697,74.04231161897697,0.0,87.29846716450858,87.29846716450858,0.0,4.856415050110537,4.856415050110537,0.0,5.109696497939294,5.109696497939294,0.0,16.009207326980025,16.009207326980025,0.0
396,73.65843981848327,73.65843981848327,0.0,87.16581256228189,87.16581256228189,0.0,4.874967411012488,4.874967411012488,0.0,5.1118084461379825,5.1118084461379825,0.0,16.04430151560376,16.04430151560376,0.0
397,73.64336856869899,73.64336856869899,0.0,87.28303618443877,87.28303618443877,0.0,4.871305454133885,4.871305454133885,0.0,5.116622765632483,5.116622765632483,0.0,16.03403304568012,16.03403304568012,0.0
398,73.73523527853911,73.73523527853911,0.0,87.25295902084822,87.25295902084822,0.0,4.845538462535145,4.845538462535145,0.0,5.122865051315036,5.122865051315036,0.0,16.07492318063398,16.07492318063398,0.0
399,73.46321686663391,73.46321686663391,0.0,87.22706700066638,87.22706700066638,0.0,4.884434296330869,4.884434296330869,0.0,5.125301444216736,5.125301444216736,0.0,15.958599835644335,15.958599835644335,0.0
400,73.45133766643525,73.45133766643525,0.0,87.54024095206688,87.54024095206688,0.0,4.877325326893119,4.877325326893119,0.0,5.130852463769854,5.130852463769854,0.0,15.94143356721951,15.94143356721951,0.0
401,73.6092629743688,73.6092629743688,0.0,87.63355172594889,87.63355172594889,0.0,4.892826077484886,4.892826077484886,0.0,5.128479084135052,5.128479084135052,0.0,15.887045732456738,15.887045732456738,0.0
402,73.17628615978559,73.17628615978559,0.0,87.44168280017328,87.44168280017328,0.0,4.912906966901624,4.912906966901624,0.0,5.13067912599471,5.13067912599471,0.0,15.814448939978163,15.814448939978163,0.0
403,72.83240813561393,72.83240813561393,0.0,87.31519630991886,87.31519630991886,0.0,4.925996587672641,4.925996587672641,0.0,5.134648240274152,5.134648240274152,0.0,15.848207591459541,15.848207591459541,0.0
404,73.23527605926206,73.23527605926206,0.0,87.53055856871924,87.53055856871924,0.0,4.898033631819955,4.898033631819955,0.0,5.134626472140212,5.134626472140212,0.0,15.85751753899914,15.85751753899914,0.0
405,72.80304236720498,72.80304236720498,0.0,87.24901110572208,87.24901110572208,0.0,4.873788524147275,4.873788524147275,0.0,5.139724033176964,5.139724033176964,0.0,15.82233976647986,15.82233976647986,0.0
406,72.80574268098025,72.80574268098025,0.0,87.60779547680677,87.60779547680677,0.0,4.875385226100895,4.875385226100895,0.0,5.144768357244048,5.144768357244048,0.0,15.838641610589733,15.838641610589733,0.0
407,72.46502144239821,72.46502144239821,0.0,87.7725274050451,87.7725274050451,0.0,4.867163326389017,4.867163326389017,0.0,5.14386302649505,5.14386302649505,0.0,15.818420111851278,15.818420111851278,0.0
408,72.24992969357251,72.24992969357251,0.0,88.10557116078624,88.10557116078624,0.0,4.898210423985837,4.898210423985837,0.0,5.145879459206106,5.145879459206106,0.0,15.914269617104434,15.914269617104434,0.0
409,72.02621173779119,72.02621173779119,0.0,88.61576548128727,88.61576548128727,0.0,4.893459163574599,4.893459163574599,0.0,5.150560859318659,5.150560859318659,0.0,15.892524719361887,15.892524719361887,0.0
410,72.3225966774923,72.3225966774923,0.0,89.09570952437849,89.09570952437849,0.0,4.868435592224612,4.868435592224612,0.0,5.155036706909438,5.155036706909438,0.0,15.793886417823003,15.793886417823003,0.0
411,72.22410989561948,72.22410989561948,0.0,89.30175749543365,89.30175749543365,0.0,4.866678649448155,4.866678649448155,0.0,5.15911233112423,5.15911233112423,0.0,15.762472542750611,15.762472542750611,0.0
412,72.69648090730878,72.69648090730878,0.0,89.21202983170036,89.21202983170036,0.0,4.902360295734087,4.902360295734087,0.0,5.160662120960389,5.160662120960389,0.0,15.621961055978073,15.621961055978073,0.0
413,72.85279970433005,72.85279970433005,0.0,89.01235460355673,89.01235460355673,0.0,4.879801455723587,4.879801455723587,0.0,5.158360147805195,5.158360147805195,0.0,15.55239681563793,15.55239681563793,0.0
414,72.45592955363584,72.45592955363584,0.0,88.79949798027216,88.79949798027216,0.0,4.892427891466052,4.892427891466052,0.0,5.157494970643913,5.157494970643913,0.0,15.525500112385918,15.525500112385918,0.0
415,72.31136631678307,72.31136631678307,0.0,89.03700331900983,89.03700331900983,0.0,4.939323362875877,4.939323362875877,0.0,5.160335125596705,5.160335125596705,0.0,15.570653884877917,15.570653884877917,0.0
416,72.72826365625512,72.72826365625512,0.0,89.53976679421669,89.53976679421669,0.0,4.9807411968829935,4.9807411968829935,0.0,5.164902763553778,5.164902763553778,0.0,15.630372665404202,15.630372665404202,0.0
417,72.9888550643465,72.9888550643465,0.0,89.56999618325455,89.56999618325455,0.0,5.003723668124985,5.003723668124985,0.0,5.1681240126292325,5.1681240126292325,0.0,15.554260482687656,15.554260482687656,0.0
418,72.8976433369499,72.8976433369499,0.0,89.3979769981859,89.3979769981859,0.0,4.990698236038904,4.990698236038904,0.0,5.168065001169404,5.168065001169404,0.0,15.618833727255282,15.618833727255282,0.0
419,73.13233590222653,73.13233590222653,0.0,89.22008122840185,89.22008122840185,0.0,4.968712635218645,4.968712635218645,0.0,5.1729239026803215,5.1729239026803215,0.0,15.594149724427728,15.594149724427728,0.0
420,73.37753013295445,73.37753013295445,0.0,88.76420264499548,88.76420264499548,0.0,4.989506290879508,4.989506290879508,0.0,5.175425651058843,5.175425651058843,0.0,15.691382905557125,15.691382905557125,0.0
421,73.18187562990708,73.18187562990708,0.0,88.80594857089484,88.80594857089484,0.0,4.950841310107582,4.950841310107582,0.0,5.175809627382563,5.175809627382563,0.0,15.71868232908734,15.71868232908734,0.0
422,72.99578064181992,72.99578064181992,0.0,88.56215555135397,88.56215555135397,0.0,4.978692655564171,4.978692655564171,0.0,5.1742593226595615,5.1742593226595615,0.0,15.658919178947905,15.658919178947905,0.0
423,72.94985027343459,72.94985027343459,0.0,88.53691137857997,88.53691137857997,0.0,4.991335652543904,4.991335652543904,0.0,5.170000558521742,5.170000558521742,0.0,15.717341362245312,15.717341362245312,0.0
424,73.08376664436959,73.08376664436959,0.0,88.32905589211511,88.32905589211511,0.0,5.016460846320862,5.016460846320862,0.0,5.170070115984021,5.170070115984021,0.0,15.700742033250723,15.700742033250723,0.0
425,73.33013232410194,73.33013232410194,0.0,88.4790284013777,88.4790284013777,0.0,4.980334369309017,4.980334369309017,0.0,5.1722783315352245,5.1722783315352245,0.0,15.691897998041437,15.691897998041437,0.0
426,73.50909002976648,73.50909002976648,0.0,88.61954821240471,88.61954821240471,0.0,4.958642361489738,4.958642361489738,0.0,5.171583688501201,5.171583688501201,0.0,15.747121609585502,15.747121609585502,0.0
427,73.03942543933715,73.03942543933715,0.0,88.52322658588191,88.52322658588191,0.0,4.975904524283915,4.975904524283915,0.0,5.169621010879325,5.169621010879325,0.0,15.777615543415799,15.777615543415799,0.0
428,73.0830919983863,73.0830919983863,0.0,88.39259733318558,88.39259733318558,0.0,4.945667037165394,4.945667037165394,0.0,5.167787403128933,5.167787403128933,0.0,15.773794402956218,15.773794402956218,0.0
429,72.56104812536752,72.56104812536752,0.0,88.87539444585217,88.87539444585217,0.0,4.988024376281218,4.988024376281218,0.0,5.168111611885874,5.168111611885874,0.0,15.86759983251452,15.86759983251452,0.0
430,72.18067597760312,72.18067597760312,0.0,89.08821227480155,89.08821227480155,0.0,4.954013572563476,4.954013572563476,0.0,5.167368613888181,5.167368613888181,0.0,15.77829621065393,15.77829621065393,0.0
431,71.92017439112787,71.92017439112787,0.0,89.47773969128819,89.47773969128819,0.0,4.927112435836996,4.927112435836996,0.0,5.173527664840731,5.173527664840731,0.0,15.776253157486043,15.776253157486043,0.0
432,72.0195464155009,72.0195464155009,0.0,89.38355849702668,89.38355849702668,0.0,4.9284691592913985,4.9284691592913985,0.0,5.176534406490457,5.176534406490457,0.0,15.677541939695566,15.677541939695566,0.0
433,71.79561475371081,71.79561475371081,0.0,89.51937121559207,89.51937121559207,0.0,4.963350840919205,4.963350840919205,0.0,5.17298704236254,5.17298704236254,0.0,15.779028372946073,15.779028372946073,0.0
434,72.09121397017321,72.09121397017321,0.0,89.48166584240396,89.48166584240396,0.0,5.001964594476331,5.001964594476331,0.0,5.172043772131363,5.172043772131363,0.0,15.768536292467147,15.768536292467147,0.0
435,71.9509923775668,71.9509923775668,0.0,89.34948082596541,89.34948082596541,0.0,5.006487741628988,5.006487741628988,0.0,5.174147734950414,5.174147734950414,0.0,15.714926119485277,15.714926119485277,0.0
436,72.16520083814733,72.16520083814733,0.0,89.67457193312327,89.67457193312327,0.0,4.986645506664756,4.986645506664756,0.0,5.1752246120138645,5.1752246120138645,0.0,15.792092971465934,15.792092971465934,0.0
437,72.38473823354687,72.38473823354687,0.0,89.22195663209894,89.22195663209894,0.0,5.0172477448054975,5.0172477448054975,0.0,5.180622890605303,5.180622890605303,0.0,15.67112181694971,15.67112181694971,0.0
438,72.05472145968405,72.05472145968405,0.0,89.35051414550264,89.35051414550264,0.0,5.01430469581225,5.01430469581225,0.0,5.185856826096791,5.185856826096791,0.0,15.700487618899363,15.700487618899363,0.0
439,72.43984739880231,72.43984739880231,0.0,89.50716632340921,89.50716632340921,0.0,5.015056341006267,5.015056341006267,0.0,5.184585245596332,5.184585245596332,0.0,15.675633764335736,15.675633764335736,0.0
440,72.61663254112244,72.61663254112244,0.0,89.95807225118203,89.95807225118203,0.0,4.971664917422259,4.971664917422259,0.0,5.1804711733255004,5.1804711733255004,0.0,15.744194518693945,15.744194518693945,0.0
441,72.18153366456066,72.18153366456066,0.0,89.95510084303083,89.95510084303083,0.0,4.973332793252303,4.973332793252303,0.0,5.182329927038786,5.182329927038786,0.0,15.60113929490284,15.60113929490284,0.0
442,72.124319691474,72.124319691474,0.0,89.68740338312516,89.68740338312516,0.0,4.97726129484143,4.97726129484143,0.0,5.183947229951455,5.183947229951455,0.0,15.695478737440117,15.695478737440117,0.0
443,71.991635684713,71.991635684713,0.0,89.45995912113344,89.45995912113344,0.0,5.002469937284622,5.002469937284622,0.0,5.184669992671782,5.184669992671782,0.0,15.619950946345107,15.619950946345107,0.0
444,72.14113860540301,72.14113860540301,0.0,89.79341301847641,89.79341301847641,0.0,4.965047905428543,4.965047905428543,0.0,5.186988137118024,5.186988137118024,0.0,15.600074764341205,15.600074764341205,0.0
445,72.43195090775956,72.43195090775956,0.0,89.25040280167919,89.25040280167919,0.0,4.962155158967256,4.962155158967256,0.0,5.186697212333607,5.186697212333607,0.0,15.50237901967267,15.50237901967267,0.0
446,72.23901959526417,72.23901959526417,0.0,89.61483683412537,89.61483683412537,0.0,4.934519799370738,4.934519799370738,0.0,5.189003194801415,5.189003194801415,0.0,15.607787246862493,15.607787246862493,0.0
447,71.96345115841977,71.96345115841977,0.0,89.86189325534934,89.86189325534934,0.0,4.963719912714995,4.963719912714995,0.0,5.191280879039875,5.191280879039875,0.0,15.531577636254632,15.531577636254632,0.0
448,71.70711026717646,71.70711026717646,0.0,89.79722909564737,89.79722909564737,0.0,4.997377731095876,4.997377731095876,0.0,5.193909627040386,5.193909627040386,0.0,15.411845316561047,15.411845316561047,0.0
449,72.04021440529179,72.04021440529179,0.0,89.33953720767757,89.33953720767757,0.0,5.012695984947775,5.012695984947775,0.0,5.1944060656684155,5.1944060656684155,0.0,15.348404935131441,15.348404935131441,0.0
450,72.03028361315523,72.03028361315523,0.0,89.32620864337119,89.32620864337119,0.0,5.014406185972835,5.014406185972835,0.0,5.192797990926596,5.192797990926596,0.0,15.417984726614469,15.417984726614469,0.0
451,71.73923023229217,71.73923023229217,0.0,89.59357983436874,89.59357983436874,0.0,4.988874132429745,4.988874132429745,0.0,5.192753866800655,5.192753866800655,0.0,15.457373358363341,15.457373358363341,0.0
452,72.1079019801826,72.1079019801826,0.0,89.47582506909407,89.47582506909407,0.0,4.979168814521268,4.979168814521268,0.0,5.189149086489257,5.189149086489257,0.0,15.439079297955882,15.439079297955882,0.0
453,72.4043719915875,72.4043719915875,0.0,89.87031027138137,89.87031027138137,0.0,4.999430220446424,4.999430220446424,0.0,5.18854783169299,5.18854783169299,0.0,15.504099610114185,15.504099610114185,0.0
454,72.29313336139417,72.29313336139417,0.0,89.78317317675112,89.78317317675112,0.0,4.964029946801774,4.964029946801774,0.0,5.18755075981106,5.18755075981106,0.0,15.485083070999039,15.485083070999039,0.0
455,72.58965382379596,72.58965382379596,0.0,89.88102593612474,89.88102593612474,0.0,5.005680340502487,5.005680340502487,0.0,5.192467130327386,5.192467130327386,0.0,15.426725095017154,15.426725095017154,0.0
456,72.48202543071937,72.48202543071937,0.0,90.04854007431463,90.04854007431463,0.0,4.989511241238111,4.989511241238111,0.0,5.193000849223496,5.193000849223496,0.0,15.508691968937704,15.508691968937704,0.0
457,72.18147719177242,72.18147719177242,0.0,89.89566798727871,89.89566798727871,0.0,4.999180290295804,4.999180290295804,0.0,5.19261990088734,5.19261990088734,0.0,15.55539297811573,15.55539297811573,0.0
458,72.1686987948023,72.1686987948023,0.0,89.77207043255778,89.77207043255778,0.0,5.029830876373971,5.029830876373971,0.0,5.195253976095376,5.195253976095376,0.0,15.526861859244462,15.526861859244462,0.0
