scenario_name,patient_file,simulation_time_seconds,heart_rate_bpm,systolic_bp_mmhg,diastolic_bp_mmhg,map_mmhg,cardiac_output_l_min,stroke_volume_ml,blood_volume_l,systemic_vascular_resistance,spo2,cvp_mmhg,clinical_state
Medic1Scenario2,Male_40_Normal.xml,264,71.72794233582817,119.9264799779838,75.05630984161594,90.01303322040523,5.035188566196423,69.4938421391816,5.212607355799909,15.14525809630479,0.9855588223847316,5.434106454599462,NORMAL
Medic1Scenario2,Male_40_Normal.xml,265,71.49967039718013,119.23063252530811,74.95438925961197,89.71313701484402,5.047250760961915,70.08493120058058,5.21005955811037,15.059977477307612,0.9868368535786367,5.423198654573902,NORMAL
Medic1Scenario2,Male_40_Normal.xml,266,71.90630550095297,119.57033658042248,74.77797813107678,89.70876428085867,5.051765207735282,70.41395384414905,5.209763654407916,15.182794121639148,0.9855654977608973,5.4185104805061695,NORMAL
Medic1Scenario2,Male_40_Normal.xml,267,71.76554911712306,119.43268640991386,74.92465725947413,89.76066697628737,5.018364986701509,70.14242749999396,5.21339906558306,15.122836566352376,0.9844828658570376,5.417965991408748,NORMAL
Medic1Scenario2,Male_40_Normal.xml,268,71.93503415080937,119.57322719493621,75.17718005170332,89.97586243278094,5.043322601429815,69.85178334650816,5.212963915795259,15.147131736175194,0.9854999224221332,5.424655470901893,NORMAL
Medic1Scenario2,Male_40_Normal.xml,269,71.56950925168691,118.75201465120092,75.44360842483259,89.87974383362203,5.043697104257383,70.0177724826889,5.213438678094009,15.12232637468139,0.9862608278349806,5.423854756638306,NORMAL
Medic1Scenario2,Male_40_Normal.xml,270,71.58081341237111,118.85823826947546,75.50663183045394,89.95716731012779,5.048053174787652,70.31476270823116,5.2102608972884115,15.26726987992339,0.9875299681172462,5.42472836144079,NORMAL
Medic1Scenario2,Male_40_Normal.xml,271,71.64315490397075,119.18395603039369,75.78659312797657,90.2523807621156,5.025450944950627,70.35837913661764,5.205170211494342,15.248521477101667,0.9860074221342667,5.4188809624785765,NORMAL
Medic1Scenario2,Male_40_Normal.xml,272,71.65952434573212,119.02278911176909,75.45649671272513,89.97859417907311,5.030595682731108,70.03505984145738,5.202882649200291,15.191032494076243,0.9865819617631434,5.409513648415643,NORMAL
Medic1Scenario2,Male_40_Normal.xml,273,71.90860191502017,119.40769653518953,76.09080898593324,90.529771502352,4.996984013311557,70.08415600772297,5.201357567276566,15.219478355373305,0.9866404287315824,5.405304330592125,NORMAL
Medic1Scenario2,Male_40_Normal.xml,274,71.7804622861771,119.19534942594072,75.80110465815795,90.26585291408554,4.977219018395891,69.48034376811678,5.197217138715893,15.151542433583234,0.9858799033069996,5.402498044380575,NORMAL
Medic1Scenario2,Male_40_Normal.xml,275,71.72757758903404,119.21642058772852,75.52239981334331,90.08707340480505,5.009476270650439,69.34327205806017,5.194036640640171,15.189021566820207,0.9852918575854225,5.394879288037739,NORMAL
Medic1Scenario2,Male_40_Normal.xml,276,71.8391090246294,118.81128829011773,75.894264964768,90.19993940655124,5.008076012963709,69.77468552388441,5.194660692920876,15.185302519817888,0.9852648010665281,5.3890268890571225,NORMAL
Medic1Scenario2,Male_40_Normal.xml,277,71.71510599621492,118.04840622063494,76.44096852379617,90.31011442274243,5.007436474198237,69.66914141123652,5.199754466649385,15.256808119373591,0.9843890620098259,5.390175200687722,NORMAL
Medic1Scenario2,Male_40_Normal.xml,278,71.64906458881872,117.41347490625522,76.38302640061764,90.0598425691635,5.03703367324397,69.7599740623252,5.201316698781058,15.391456332044765,0.98434967047456,5.399548196824323,NORMAL
Medic1Scenario2,Male_40_Normal.xml,279,71.74203098595295,117.96843473303294,76.25513293537024,90.15956686792447,5.062700131355255,70.17034903869295,5.203486501992856,15.503521315703583,0.9851932382449364,5.402422842718524,NORMAL
Medic1Scenario2,Male_40_Normal.xml,280,71.68154271687251,117.83295801909297,76.30949199786879,90.15064733827685,5.029925782334322,70.40588312733215,5.203739965951332,15.405571250065538,0.983898383017175,5.406415473370242,NORMAL
Medic1Scenario2,Male_40_Normal.xml,281,71.74267365206043,118.2227517298381,76.0087905426427,90.0801109383745,5.065069255388016,70.05844990296258,5.205244921185615,15.429482806150409,0.9828428965070619,5.406881869568853,NORMAL
Medic1Scenario2,Male_40_Normal.xml,282,72.16938525769567,118.04804290944753,76.36163430071136,90.25710383695674,5.043533923445277,70.43397499105987,5.2092150461115505,15.360684457674502,0.9837802644964233,5.409651120883993,NORMAL
Medic1Scenario2,Male_40_Normal.xml,283,71.89792722483544,118.05516924149386,76.3192346345309,90.23121283685188,5.001362864321493,69.83408251863162,5.204848615441159,15.39152045624428,0.9833769112786674,5.416956503410967,NORMAL
Medic1Scenario2,Male_40_Normal.xml,284,71.89542520023691,117.98847066773229,76.40923620305581,90.26898102461463,5.002421895532441,69.54156992096465,5.202740600031689,15.390262663052745,0.9838458906506842,5.408921883110647,NORMAL
Medic1Scenario2,Male_40_Normal.xml,285,71.64438303213853,118.67668743257047,76.64833291431056,90.65778442039719,4.986038235114843,69.55631670120941,5.200885208273405,15.402034920003024,0.9849230362971626,5.405042947503777,NORMAL
Medic1Scenario2,Male_40_Normal.xml,286,71.73471731599618,118.88941029227098,76.3319004664076,90.51773707502873,5.013156761239055,69.55762323508158,5.199498009026388,15.280565087347728,0.9854506091524944,5.40162886185546,NORMAL
Medic1Scenario2,Male_40_Normal.xml,287,72.16672333329034,118.9020848266443,76.64900691028727,90.73336621573961,5.029431242554575,69.81345061604988,5.201418582520561,15.243019634388801,0.9839945218988247,5.399076292017067,NORMAL
Medic1Scenario2,Male_40_Normal.xml,288,72.11617369148851,119.44998604002302,76.91223137780221,91.09148293187582,5.047606255746515,69.66671778952372,5.202081502883375,15.240782586923569,0.9847391158258706,5.402610317849465,NORMAL
Medic1Scenario2,Male_40_Normal.xml,289,72.16193359555834,118.81832507555654,76.95987165472536,90.91268946166909,5.050847675436596,69.92524823381089,5.205326746351466,15.144078362177757,0.983703302097628,5.403830150203767,NORMAL
Medic1Scenario2,Male_40_Normal.xml,290,72.27716153068064,118.06636806316489,77.38492996711504,90.94540933246499,5.012870367796351,69.92788452965226,5.200090216903879,15.25556613110281,0.9832480577877987,5.409801686457627,NORMAL
Medic1Scenario2,Male_40_Normal.xml,291,71.94806567523389,118.32526997545949,77.11464929746286,90.85152285679507,5.03315482154888,69.38073769457078,5.204288213057491,15.38828607796529,0.9845065884796478,5.400166007117038,NORMAL
Medic1Scenario2,Male_40_Normal.xml,292,72.14614958818859,117.67424354626698,76.54937353542132,90.25766353903654,5.005328518468585,69.8848986660232,5.202195841816545,15.342590050830644,0.9850327198857292,5.407890692944569,NORMAL
Medic1Scenario2,Male_40_Normal.xml,293,72.14003888351971,117.4517745768166,76.09263935200005,89.87901776027223,5.037589107772748,69.3932746190041,5.20044354217554,15.457495812283266,0.9845929647140468,5.404040543997443,NORMAL
